date,vix,vix_indexed_d0,vix_delta_vs_d0_pct,dxy,dxy_indexed_d0,dxy_delta_vs_d0_pct,eurusd,eurusd_indexed_d0,eurusd_delta_vs_d0_pct,jpyusd,jpyusd_indexed_d0,jpyusd_delta_vs_d0_pct
2025-09-16,16.360000610351562,100.42970958189142,0.42970958189140596,96.24800109863281,98.83653315963542,-1.1634668403645838,1.1763737201690674,100.23762933805085,0.23762933805084213,147.40499877929688,99.59999509234385,-0.4000049076561601
2025-09-17,15.720000267028809,96.50091702600692,-3.499082973993086,96.5199966430664,99.11584386053127,-0.8841561394687306,1.1871408224105835,101.15508336224892,1.155083362248932,146.41299438476562,98.92970823881026,-1.0702917611897396
2025-09-18,15.699999809265137,96.3781395144071,-3.621860485592903,96.97100067138672,99.57897737074858,-0.4210226292514166,1.1826341152191162,100.77107134527824,0.7710713452782519,146.89100646972656,99.25269593739893,-0.7473040626010722
2025-09-19,15.449999809265137,94.84345574553325,-5.1565442544667555,97.2699966430664,99.88601465913062,-0.11398534086936601,1.1791062355041504,100.47046423959831,0.47046423959830747,147.94700622558594,99.96622377819209,-0.03377622180791248
2025-09-22,16.100000381469727,98.83363705721764,-1.1663629427823543,96.9749984741211,99.58308269198135,-0.4169173080186482,1.1736950874328613,100.00938571891763,0.009385718917627519,148.09500122070312,100.06622242755563,0.06622242755562328
2025-09-23,16.639999389648438,102.14854790945702,2.14854790945703,96.89299774169922,99.49887659921457,-0.5011234007854326,1.1801080703735352,100.5558295878491,0.5558295878491102,147.72500610351562,99.81622064904577,-0.18377935095422465
2025-09-24,16.18000030517578,99.32473539490896,-0.6752646050910398,97.51799774169922,100.14068559804737,0.14068559804737132,1.1814465522766113,100.66988029348451,0.6698802934845234,147.61300659179688,99.74054376624049,-0.25945623375949867
2025-09-25,16.739999771118164,102.76242375874816,2.7624237587481613,98.21499633789062,100.85642955198253,0.8564295519825333,1.1744670867919922,100.07516701297668,0.0751670129766706,148.75100708007812,100.50947863267339,0.5094786326733807
2025-09-26,15.289999961853027,93.86125907015061,-6.138740929849384,97.8239974975586,100.45491503316927,0.45491503316927195,1.166275978088379,99.37721082437491,-0.6227891756250848,149.86099243164062,101.25948396820293,1.2594839682029246
2025-09-29,16.1200008392334,98.95641456881746,-1.0435854311825374,97.58399963378906,100.20846257130059,0.20846257130057674,1.170823097229004,99.76466630315628,-0.23533369684371683,149.40499877929688,100.9513738911249,0.9513738911248854
2025-09-30,16.280000686645508,99.93861124420009,-0.06138875579990849,97.45099639892578,100.07188229448599,0.07188229448597383,1.1731443405151367,99.96245712432949,-0.037542875670510074,148.59500122070312,100.4040671272509,0.4040671272508846
2025-10-01,16.290000915527344,100.0,0.0,97.38099670410156,100.0,0.0,1.1735849380493164,100.0,0.0,147.9969940185547,100.0,0.0
2025-10-02,16.6299991607666,102.08715915365711,2.0871591536571215,97.54000091552734,100.16328053399262,0.16328053399260822,1.1734058856964111,99.98474312790663,-0.015256872093372871,147.08299255371094,99.38241889917767,-0.6175811008223314
2025-10-03,16.649999618530273,102.20993666525693,2.2099366652569383,97.41500091552734,100.03491873422605,0.03491873422604745,1.1725116968154907,99.90855018677986,-0.09144981322013046,147.14999389648438,99.4276909962346,-0.5723090037653888
2025-10-06,16.3700008392334,100.49109833769133,0.49109833769131445,97.80699920654297,100.4374595833475,0.4374595833475009,1.171248197555542,99.80088867724747,-0.1991113227525266,149.6060028076172,101.0871901822957,1.0871901822957128
2025-10-07,17.239999771118164,105.83179129649587,5.831791296495865,98.28399658203125,100.92728551616032,0.927285516160315,1.171028733253479,99.78218834334342,-0.21781165665658753,150.33099365234375,101.57705881073262,1.5770588107326318
2025-10-08,16.299999237060547,100.06137704709195,0.061377047091955045,98.63999938964844,101.29286280502183,1.292862805021842,1.1654603481292725,99.30771181048486,-0.6922881895151363,152.05099487304688,102.7392454025005,2.739245402500492
2025-10-09,16.43000030517578,100.8594191637828,0.8594191637828119,99.28500366210938,101.9552140791835,1.9552140791834987,1.1631964445114136,99.11480684515514,-0.8851931548448594,152.67999267578125,103.16425255004805,3.1642525500480403
2025-10-10,21.65999984741211,132.96500079853388,32.965000798533886,98.73200225830078,101.38734003545305,1.3873400354530527,1.156644344329834,98.55650893512315,-1.443491064876852,152.96499633789062,103.35682650332284,3.3568265033228233
2025-10-13,19.030000686645508,116.82013270181247,16.82013270181246,99.02999877929688,101.69335099352692,1.693350993526911,1.160240888595581,98.86296687856992,-1.1370331214300748,152.05599975585938,102.7426271487621,2.74262714876209
2025-10-14,20.809999465942383,127.74707364262119,27.747073642621196,98.80999755859375,101.46743297240457,1.4674329724045634,1.1566845178604126,98.55993208152492,-1.4400679184750766,152.4340057373047,102.99804178333089,2.998041783330898
2025-10-15,20.639999389648438,126.70348821143867,26.703488211438657,98.54100036621094,101.19120126243328,1.1912012624332866,1.1602274179458618,98.86181905796636,-1.1381809420336375,151.7310028076172,102.52303015600057,2.5230301560005737
2025-10-16,25.309999465942383,155.37138148235053,55.37138148235052,98.09200286865234,100.73012824741485,0.7301282474148619,1.1646324396133423,99.23716655303582,-0.7628334469641872,150.9739990234375,102.01153072373185,2.011530723731848
2025-10-17,20.780000686645508,127.56291908392943,27.562919083929422,98.19200134277344,100.8328161203116,0.8328161203116096,1.1699601411819458,99.69113468059709,-0.308865319402922,150.1199951171875,101.43448933724062,1.4344893372406249
2025-10-20,18.229999542236328,111.90913761619137,11.909137616191364,98.3550033569336,101.00020197553698,1.0002019755369862,1.165745735168457,99.33202935495326,-0.6679706450467376,150.89999389648438,101.96152624394908,1.9615262439490713
2025-10-21,17.8700008392334,109.69920095093441,9.699200950934426,98.71099853515625,101.365771429816,1.365771429816008,1.164442539215088,99.22098532983692,-0.779014670163084,150.7740020751953,101.87639490589416,1.8763949058941465
2025-10-22,18.600000381469727,114.18047474595616,14.180474745956165,98.6729965209961,101.32674737435718,1.326747374357192,1.160038948059082,98.84575972722094,-1.1542402727790586,151.89300537109375,102.63249357081578,2.632493570815777
2025-10-23,17.299999237060547,106.20011212258736,6.200112122587362,98.72899627685547,101.38425320994597,1.384253209945971,1.1608469486236572,98.91460864802579,-1.0853913519742109,151.95399475097656,102.67370344827799,2.6737034482779953
2025-10-24,16.3700008392334,100.49109833769133,0.49109833769131445,98.74700164794922,101.40274282465845,1.4027428246584397,1.1618045568466187,98.9962054879233,-1.003794512076698,152.6020050048828,103.11155710753881,3.1115571075388093
2025-10-27,15.789999961853027,96.93062660789832,-3.06937339210168,98.56300354003906,101.21379619837852,1.2137961983785235,1.1631693840026855,99.11250104624357,-0.887498953756441,153.06100463867188,103.42169829441421,3.4216982944142114
2025-10-28,16.420000076293945,100.79803040798289,0.7980304079829035,98.4530029296875,101.10083718781735,1.1008371878173495,1.165175199508667,99.28341458142538,-0.7165854185746221,152.69200134277344,103.17236667903546,3.1723666790354725
2025-10-29,16.920000076293945,103.86739794573062,3.867397945730607,99.02200317382812,101.68514035106138,1.6851403510613743,1.1657865047454834,99.33550328987731,-0.6644967101226807,151.7310028076172,102.52303015600057,2.5230301560005737
2025-10-30,16.90999984741211,103.8060091899307,3.8060091899306987,99.3479995727539,102.01990422692961,2.0199042269296226,1.1603351831436157,98.87100162279486,-1.128998377205136,152.7220001220703,103.19263653620104,3.192636536201027
2025-10-31,17.440000534057617,107.05954299507813,7.059542995078127,99.62999725341797,102.3094860654899,2.309486065489902,1.157246708869934,98.60783581574086,-1.3921641842591335,153.89999389648438,103.98859444212063,3.9885944421206396
2025-11-03,17.170000076293945,105.40208171460446,5.402081714604458,99.70700073242188,102.38856050671572,2.3885605067157254,1.1528042554855347,98.22929880147213,-1.7707011985278642,154.19500732421875,104.18793188791862,4.1879318879186185
2025-11-04,19.0,116.63596643441274,16.635966434412737,100.06999969482422,102.76132210773459,2.7613221077345975,1.1519144773483276,98.15348169541026,-1.8465183045897382,154.20399475097656,104.19400459690667,4.194004596906671
2025-11-05,18.010000228881836,110.55862011471724,10.558620114717238,100.05899810791016,102.75002463976197,2.750024639761979,1.1485539674758911,97.86713600678696,-2.132863993213028,153.5570068359375,103.756841721181,3.756841721181001
2025-11-06,19.5,119.70533397216043,19.70533397216044,99.58499908447266,102.26327769787373,2.2632776978737414,1.1496764421463013,97.96278095194756,-2.0372190480524432,154.072998046875,104.10549151259015,4.105491512590149
2025-11-07,19.079999923706055,117.12706477210403,17.12706477210405,99.47100067138672,102.1462133660798,2.146213366079799,1.1549211740493774,98.40967931720724,-1.5903206827927674,152.947998046875,103.34534093827581,3.3453409382758106
2025-11-10,17.600000381469727,108.04173967046076,8.041739670460757,99.46199798583984,102.13696855872357,2.1369685587235647,1.1543878316879272,98.36423374746973,-1.635766252530284,153.81700134277344,103.93251725334981,3.9325172533498107
2025-11-11,17.280000686645508,106.0773463196955,6.077346319695499,99.31600189208984,101.98704598790246,1.9870459879024645,1.1557220220565796,98.4779187757447,-1.5220812242552981,154.14599609375,104.1548155190398,4.154815519039799
2025-11-12,17.510000228881836,107.48925257696953,7.489252576969534,99.3740005493164,102.04660448410763,2.0466044841076276,1.1587486267089844,98.73581273418588,-1.2641872658141238,154.0749969482422,104.10684214905439,4.106842149054384
2025-11-13,20.0,122.77470150990814,22.774701509908144,99.05000305175781,101.71389326885576,1.713893268855764,1.159218668937683,98.7758645628571,-1.2241354371429058,154.71299743652344,104.537932315792,4.537932315792002
2025-11-14,19.829999923706055,121.73111607872559,21.731116078725606,99.1989974975586,101.86689483060145,1.8668948306014406,1.1631964445114136,99.11480684515514,-0.8851931548448594,154.63299560546875,104.48387592661652,4.483875926616519
2025-11-17,22.3799991607666,137.38488583775572,37.38488583775571,99.48799896240234,102.16366881590157,2.1636688159015702,1.1615345478057861,98.97319828732977,-1.026801712670233,154.5850067138672,104.45145034127283,4.4514503412728414
2025-11-18,24.690000534057617,151.56537229241982,51.56537229241983,99.4489974975586,102.12361843013456,2.123618430134562,1.159057378768921,98.76212118872772,-1.237878811272289,155.2729949951172,104.91631672981838,4.916316729818372
2025-11-19,23.65999984741211,145.2424709495247,45.2424709495247,100.1510009765625,102.84450187019318,2.8445018701931897,1.1581177711486816,98.6820581622031,-1.3179418377968994,155.54800415039062,105.10213750077197,5.102137500771977
2025-11-20,26.420000076293945,162.18538116293698,62.18538116293697,100.08999633789062,102.78185654848096,2.781856548480945,1.154068112373352,98.3369907841179,-1.663009215882099,156.99200439453125,106.07783315845512,6.077833158455123
2025-11-21,23.43000030517578,143.83056469225068,43.83056469225066,100.11299896240234,102.80547781473437,2.805477814734374,1.1534557342529297,98.28481065632585,-1.7151893436741474,157.36900329589844,106.33256731969081,6.332567319690805
2025-11-24,20.520000457763672,125.96684655925567,25.966846559255664,100.0719985961914,102.76337476835099,2.7633747683509817,1.1507612466812134,98.05521606249995,-1.9447839375000509,156.68800354003906,105.87242300366908,5.872423003669091
2025-11-25,18.559999465942383,113.93491972275653,13.934919722756531,99.58899688720703,102.26738301910652,2.26738301910651,1.1520073413848877,98.16139454718173,-1.8386054528182754,156.93899536132812,106.04201551664782,6.042015516647831
