date,sp500,sp500_indexed_d0,sp500_delta_vs_d0_pct,nasdaq,nasdaq_indexed_d0,nasdaq_delta_vs_d0_pct,eurostoxx50,eurostoxx50_indexed_d0,eurostoxx50_delta_vs_d0_pct,dax,dax_indexed_d0,dax_delta_vs_d0_pct,ftse100,ftse100_indexed_d0,ftse100_delta_vs_d0_pct,nikkei225,nikkei225_indexed_d0,nikkei225_delta_vs_d0_pct,shanghai,shanghai_indexed_d0,shanghai_delta_vs_d0_pct
2025-10-02,6715.35009765625,100.06183547238912,0.06183547238910467,22844.05078125,100.39063941712396,0.3906394171239662,5645.81005859375,101.15745686165512,1.1574568616551175,24422.560546875,101.28119053572308,1.2811905357230942,9427.7001953125,99.80203892975933,-0.19796107024066917,44936.73046875,100.86615382807813,0.866153828078132,,,
2025-10-03,6715.7900390625,100.0683908036778,0.0683908036777955,22780.509765625,100.11140158628169,0.11140158628168302,5651.7099609375,101.26316695650988,1.2631669565098713,24378.80078125,101.0997172970118,1.0997172970117948,9491.2998046875,100.4753071244689,0.4753071244689146,45769.5,102.73540997480232,2.7354099748023195,,,
2025-10-06,6740.27978515625,100.43329939500332,0.43329939500330966,22941.669921875,100.81963723544163,0.8196372354416177,5628.72021484375,100.85125365715983,0.8512536571598445,24378.2890625,101.09759518192398,1.0975951819239855,9479.099609375,100.34615533322568,0.346155333225681,47944.76171875,107.61805899824095,7.618058998240949,,,
2025-10-07,6714.58984375,100.05050733607779,0.05050733607779322,22788.359375,100.14589753938023,0.14589753938023328,5613.6201171875,100.5807012543308,0.5807012543308069,24385.779296875,101.1286574390299,1.128657439029892,9483.599609375,100.39379252637775,0.3937925263777518,47950.87890625,107.63178979638613,7.6317897963861165,,,
2025-10-08,6753.72021484375,100.63356803990064,0.6335680399006499,23043.380859375,101.26661689544663,1.2666168954466202,5649.72998046875,101.22769112810334,1.2276911281033476,24597.130859375,102.00513956835044,2.005139568350452,9548.900390625,101.08506939957496,1.0850693995749454,47734.98828125,107.14719608509166,7.147196085091667,,,
2025-10-09,6735.10986328125,100.35626515783942,0.3562651578394268,23024.630859375,101.18421800275041,1.1842180027504063,5625.56005859375,100.79463231031718,0.7946323103171757,24611.25,102.06369212548698,2.063692125486983,9509.400390625,100.666920704129,0.6669207041289908,48580.44140625,109.04492215619474,9.044922156194755,3933.971923828125,100.0,0.0
2025-10-10,6552.509765625,97.63543889216211,-2.3645611078378916,22204.4296875,97.57975569071644,-2.420244309283557,5531.31982421875,99.10610535944843,-0.8938946405515578,24241.4609375,100.5301642865364,0.5301642865364028,9427.5,99.79991965358829,-0.20008034641171396,48088.80078125,107.94137282378686,7.941372823786863,3897.028076171875,99.06090210170335,-0.9390978982966447
2025-10-13,6654.72021484375,99.15842205827508,-0.8415779417249237,22694.609375,99.73390307589916,-0.26609692410083496,5568.18994140625,99.76671690148953,-0.23328309851047016,24387.9296875,101.13757518220423,1.1375751822042344,9442.900390625,99.96294884977061,-0.03705115022938839,,,,3889.501953125,98.8695910503639,-1.1304089496361107
2025-10-14,6644.31005859375,99.0033058950399,-0.9966941049600939,22521.69921875,98.97403078731627,-1.02596921268373,5552.0498046875,99.47752984650121,-0.5224701534987916,24236.939453125,100.51141353681015,0.5114135368101516,9452.7998046875,100.06774447194564,0.06774447194564233,46847.3203125,105.1547134778744,5.154713477874388,3865.22900390625,98.2525823454535,-1.747417654546494
2025-10-15,6671.06005859375,99.40189331936803,-0.5981066806319718,22670.080078125,99.62610644117295,-0.37389355882705866,5605.02978515625,100.42678602642552,0.4267860264255115,24181.369140625,100.28096155788519,0.28096155788518434,9424.7998046875,99.77133527011054,-0.22866472988946474,47672.671875,107.00731905903173,7.007319059031734,3912.208984375,99.44679474397601,-0.5532052560239833
